厌	人	宅	竟日
秋	人	东风	中原
山	居	透	春风
度	空	花信	留
三千	人间	日	恐
空	今朝	门前	迟
间	浮	船	一时
天	禅	便是	日
云	寒	天上	遍
孤	雨声	岁月	生
万山	攀	须	关
成	千里	客	舄
谩	人	手	远
栽	花开	佳人	早
十分	晚	恨	属
日	坐	落	鱼儿
桃花	轻	穿	青
万里	度	中国	不用
小	登临	龙	中原
云	喜	红情	万
问	何人	前	古
人间	解	山	胜
郎	房	身	乞
识	门前	生	风来
言	言	扣击	许多
人	章	内省	忙
落日	竹	鸡黍	断魂
走	山	西风	秋
隙地	乱	人	家
笑	心	动	分明
答	曾	意	话
书	成	教	翰墨
梦中	生涯	桃花	鼓
阴	难禁	伴	心
雪	惊	人	西
日	乞	元	识
秋	酒	存	人间
休	黄	马	子
雨	寒	浑	惊
长安	犹	红尘	空
海潮	世间	日	日
静	手	期	岩
容	暖风	归来	间
仙	解	人间	复
风雨	家	明	忆
晓	丹枫	十里	一枝
闹	罢	小	赤
调	外	使	居
重	龙	须	人
高	双	古今	空
笔砚	菊	顾	尚
修	报平安	身	青青
人世	闲	仙	山
风	孤	短	回首
秋	君	醉	菊花
闻	愁	泪	旧
经纶	诗	人	横
行	堪	花	烧香
云	松	登	昌黎
诗	衣	成	天下
金	山川	风雨	钱
身	飞	裁	人
话	青山	须	风吹
双	一杯	舒	秋
天花	香	模糊	君
人	催	滩	船
月	元	青	新
当时	未必	不可	号
意	间	书	人
女	湿	春风	生
兵	东	一夕	七宝装
家	争	纷纷	衡
山	梅花	成	白云
官	种	人	语
山	斜	闻	飞
雨后	迟	惊	当时
岫	何事	人	残花
风	高	风	月
长沙	千年	掩	梨花
萧然	尘	久	明
十年	意	难	九天
远	旧	黄	白头
绿野	青春	行乐	玉
青	君	日	红
借寇	易	逐	江
雨	斜	风	夕阳
点点	伴	五更	闻
酒	晓	梦	笑
凉	春	落	夕阳
何日	西湖	诗句	图
贵	人间	道	元
夫	忧	诗	笑
金	游	风	落
懒	不厌	十里	诗
三千里	雪	身心	梅
呼	将军	灰	眼
江湖	游人	步步	叹
竹	屋	扫	渠
何如	心	寻常	深
游	声	春风	教
令	肯	日	当年
叹	西	意	春
安	拥	木	恐
分	闻	月中	白云
九十	下山	供	山间
冠	非	尚	坐
新	雨	东风	无处
龙	衣	空	空
梦	家	隔	秋
一家	使	语	行
鸣	客	西流	月
村	收	闹	休
秋	坐	琴	西风
枝	寒	当年	君
家	鞭	人	门前
春	风	绕	春
金	坐	山	香
高	曾	人	僧
意	万	寒	月明
儿女	傍	风雪	梦
鸣	晓	岂知	梦
云	迟	楼	诗
春风	太史	问	香
骑	人	溪水	先生
竹	深	木	识
难	迟迟	登	龙头
芙蓉	日日	诗	看花
玉	客	家	愁
金	风	细	春
万重	通	关	落
清	喜	田家	雨
美人	报	黄金	寻
天	以宁	神	僧
人	清	窥	不用
非	生	心	无余
山	山	云	苏
鬓	意	情	草
酒	携	黄花	做
铁	金	轻	子
西	浓	鸾	恐
日	无心	玉	万里
久	始	恩	重来
无语	双	空	闲
门	潺湲	春光	鸟
阴	深	懒	石
年	高名	使	年
误	雨	酒	寻
凉	万里	恨	梦
倒	休	玉堂	前
日	风	傍	云中
花	道人	海棠	忘
白头	红	高兴	春风
夕阳	山	秋	寒
山月	动	夜半	人
诗	君	爱	风
生事	船	逝水	白发
日	空	浓	香
绿	溪	嫌	秋
古庙	长江	捞	酒
曾	最	画	圣人
春	风	醉	消息
衣	飞	千古	人间
须	色	兼	第一
寂灭	四时	穿	人
言	外	须	背
净	花	新	人
睡	雨声	回头	醉
空	落	遣	寄
万	低	笑	思
遗	尘	消息	调
东风	年年	曾	春来
修眉	意	画	寒
怨	孤	干	身
山	傍	寻	西
日日	碍	珠帘	羯鼓
头	醉	人	小
秋	收	惊	活人
画	分明	日	书
春风	行	最	复
城	斗	喜	关
非	堂堂	写	冠
绕	寒	君	安
惊	天	休	清
虱	隐	元	九年
草	前	元	巍巍
静	金	并蒂	争
凉	不可	雨	天气
水	河	渠	缘
未知	生	石	愁
昨夜	忽	寒	愁
分明	隔	轻	恐
醉	喜	乌帽	僧
溪	泥	万里	西
家	深	破	日
言	灯火	孤	期
早	亲	飞	何日
春	跨	戴星	金
白云	春	春	花开
低	王	心	明
沙	雪	晓	玉
少	公	东	拈
笑	笑	外	花
红	闲	醉	芭蕉
全	余	难	成
新	春	愁	愁
斜	疏	君	花
秋	晓色	笑	山
郎	丹	今日	愁
紫	衣	问	旧
泥	慰	明月	愁
生	生灭	镜	人
阴	白云	问	犹
难	心	日月	复
秋	月	百尺	容
贵	柔	死	游
黄	藜杖	背	野
万里	求	相逢	游
人	夜	献	窥
风	元	干	一夜
蒲	思	遗	语
十年	笑	间	山
心	人言	子	世俗
亭	游	寄	秋风
言	清	东	不平
安	催	头	义
苍苍	坛	空	犹
人	早	折	家
客	寒	天	月
晚	门庭	急	记
小	绿	顶	得来
长松	烟霞	檐	山人
花	高	树	枝
喜	恨	白发	忧
花	私	重	人间
击	提	倒	难
短	青青	笑	人间
波	风月	归来	山
黄	怜	书	侵
闻	五更	鲈	不为
新	香	曾	前
生涯	草	西湖	梅花
缘	人	赊	百年
生	坐	田	充饥
潇洒	人间	香	山
春	无处	酒	伴
露	推	数	一声
日正迟	稀	春	飞
耐	霜	春	吹
雨	游	桃花	燕
尘	题诗	信	外
重	书	殷勤	寄
交	破	有路	双
金	学	红	愁
旧	羽	须	容
道	一家	师	不须
插	非	闭	飞
翠	动	薄	枝
万里	东	道	醉
月	闻	泪	恨
酒	君	日	春光
行	鲈	嫌	吹
紫	春	柳	春风
千年	字	风	佳节
终夜	客	声	灵
关	夜	千门	吹
微凉	天	君	弦
叠	心	树	西
独立	身	道	第一
人	乱	清风	落
春	闻	花	君
岌岌	风	飞	湿
留	岩	画	浑
觉	人	无人	自知
百尺	落	黄金	花
寒	小	清	吹
浮云	道	恐	鼓
烟	禅寂	虽有	食
身	身	走	玉
人	行	心	力
闲	外	明月	相对
人	须	难	解
鱼	居	曾	名
险	雾	观	琴
病	波	少	恨
春	三月	何人	无力
静	走	孤山	清香
春风	问	书	花
白云	偏	安	曾
官	玉版	元	年
空	杯	石肠	愁
道	境	禅	何以
意	小	春风	花
花	山下	游	唤
梦	占	今朝	诗
朱	新	何事	雪
熟	流	山	安知
无端	拥	当年	光明
天	易	君	醉
不识	堪	木	何如
春	梦	酒	坐
宽	主人	江南	东海
青青	人	门	春风
归来	风	旧	春
心	天	付	先
四海	通	无限	香
家	桑麻	笑	酒
峄阳	剑	宿昔	心
山	空	养	道
亭	古人	精	书
白鹭	斜阳	荷花	香
抱	心	人	使
南风	蒲	柳	船
千里	水	君	云
烟	松	意	远
高	短	半夜	扶
须	轻	先生	长者
香	风雨	林	元
教	踪	省	浓
归去	犹	遗踪	尚
香	云	春风	不须
新	人	行	强
君	无心	人间	雪
春	新	火	北
客	小	愁	斜
春	阴	花	乱
新	尚	人	平生
销	懒	聊	忽
水	成	小舟	深
玉	寒	坐	烟
吹	江湖	吹	直
艳	官	言	爱
脱	旧	灯火	晴
斜	酒	供	白云
霜	花	不须	声
红	三昧	江南	雾
杨柳	风	天地	空
江水	风	曾	霜
呼	暗	路	只见
飞	迟	月	天
主	诗	句	诗
步步	新	逃名	春
吹	烟	何人	隔
亲	日日	酒	君
世	九年	祖师	妙诀
山	山	须	种
疏	江湖	忘	梦
耽	年	豁达	人
高	随处	陈	衣
家	话	子	拜
山	浮	辨	往来
不须	细	归路	相思
面	红	乞	只恐
西湖	移	水	峰
移	诗	留	行
山	空	归来	携
期	遍	青	意
身	诗	称	渔翁
波	数	笑	湖州
泻	寒	行人	秋
客	远	住	人
南	亲	诗	人
中兴	道	归鸿	黄
久	声	闻	台下
三百	感	恨	须
灯火	人	雨	州
水	轻	将军	赊
客	无人	愁	思
月	雪	闲事	人间
白玉	花	无人	空
寒	春	物	郎
月	楼	新	生
红颜	犹	玉	身
黄	家	将军	何曾
春	霜	笑	裹
鱼	四海	疑	公子
床	一家	风清	携
稀	春	醉	花枝
柳	鸣	春	移
遗	重	空	谢
青山	碧水	落花	君
茶	理	归去	花
分	属	君	峰
家	声	今朝	闻
微雨	牡丹	春	春
香	凉	一事	春来
山	书	行人	何处寻
裁	翠	春风	酒
万顷	风	人	指
曲	弄	言	万里
物外	贵	人	丧
天	飞	识	浦
石	百尺	云	日
胜	青山	少	曾
木	子	黄	重如金
新	红	散	攀
发	坐	无限	度
香	最	外	漫漫
破	北	强	人
放	人	手	摩挲
发生	问	干	寒
消	春风	一声	梦
千里	关门	非	设险
风流	精神	教	明月
醉	雨	月	愁
成	高	嫌	门
陈迹	道	人间	不堪
柳	低	风雨	空
缠	怜	迎	听雨
生	惟	臂	屈伸
醉	忆	令	玉
言	书	人	无心
图	难	楼台	寒
问	寻	心	心
海内	识	叹	惊
红	风	年年	倚栏
爱	妒	非	诗
士	道	空	付
水	岸	阙	倚
绕	声	吹	明
身	笑	梦	先生
清	行	飞	城
云	折角巾	不用	玉
空	人间	未必	留
鼎	紫	月落	惊
天	飞	此时	客
新	水	前日	破
行	路	风	吹
风云	尘	月	人
响	难	最	一时
野	寒花	未尽	俗人
舟	通	雪	红
旧	意	契	不敢
生	翠	一泓	人间
修	人	使	识
年	秋	笑	病
挂	斗	一夜	声
曲	芳菲	村	君
犹	蝶	句	飞
年	游	万里	愁
屏风	诗	梅花	不及
复	海内	路	白头
鸟	闲	不厌	敬亭山
翩翩	游	久	沧洲
复	留	日	解
风	水	吹	凡
绿	闲	人	吹
门前	深	梅花	心
销	疏	明	碧
穿	日日	送	船
外	高	路	千艘
露	闭门	来往	痴
月	五更	啼	寒
寒	鸣	视	太白
霹雳	走	将军	四海
亭	落	红	人
日	感	住	花
无涯	万里	回首	染
风	剪花	一点	笑
深	倚	雨	滴
合	世间	一曲	月
酒	休	福	巧
人间	闲	清风	西山
买	渠	人	难
僧	雨	门	云
醉	春来	新	裁
何日	身	空	人
山	寻	坐	深
晚	风	犹	灯
家	何曾	人	花
足	妻	身	田
不须	不用	玉	月
行	江流	曾	头
远	春	客	故乡
生来	吟	惊	惊人
昨夜	堕	不敢	捧
桃花	遮	醉	山
漠漠	乱	春	树
区区	欺	坐	犹
春	新	罢	人
曾	住	年年	犹
酒	复	人	面前
生	萧然	故人	树
分岁	人	僧	羹
高	屋角	明月	弄
绿	换	紫	天下
闻	路	忆	送
傍	人	寄	春
寻	复	深	山
书	心	雨	易
身	绛	清	天
石	不休	众生	混
浮云	归来	山色	青山
一拳石	髻	天外	江南
云	哭	酒	竹林
深	空	学问	不为
桥	晚	花	声
须	堂	纔	凿
足	一日	重	年年
年	曾	前	宠
殿	飞	惊	神
字	藏经	安	堕
路	列	日	属
无穷	难	桥边	千里
飞	携	尚有	巍然
断	一川	水	村
诗	君	春	日
玉	珍重	梦	神女
花	羡	力	流
昨夜	飞霜	客	鉴
书	云	蝴蝶梦	声
深处	神仙	郎	催
句	流	铁	人
识	知音	趋	深
虚	画	碧天	眉
三月	沙	折杨柳	春色
垂	凌寒	句	诗
云	浅深	人	雪
发	难	力	轻
闲	话	无端	野人
山	山	簪	牛
平生	北	日月	叹
虑	反	交	谋
枝	雪	郎	觅句
月	薄	霜	浮
不尽	纤尘	红	亭
功	君王	颁	恩
悠悠	春	冰	烟
缀	干	岁	云
昼	村	平生	家
服	垂	礼	斯人
清明	绿阴	轻	须
桃花	香	堪	郎
先生	坐	卷	蒙
云	身	春	人
心	心	心	不须
鹤	舆	鱼	清风
重	道	社	言
仿佛	白衣	香	野
玉	一夜	月影	走
清风	岁	寒	衣
暮	城	高	武阳
清明	春事	新	不为
斗	久	梦	杖
不须	友	书	手
恨	灯	成	歌
惊	九秋	归去	醉
余	诗	生	黄昏
风	诗人	问	玉
堆	梳	问	曾
箇	夸	风雨	先
收残雨	千峰	空	渔舟
诗	薄	清	忆
酒	人	垢	春
春	纤手	容	君
笑	香	人	斜阳
紫	斑	拈	西湖
太	渠	曾	明珠
花	花枝	问	故人
落	闲	聊	人间
片帆	马	江南	青山
凿	宽	教	难
吞	盛	城	问
风	回首	梦	东
飞	明	风	子
秋	暮	飞	落
成	天	浦	接
路	人	休	携手
千古	无限	日	秋风
久	一笑	道	辞
柯	阴	竹	生
光景	旧	年	何曾
花	无人	暮	残
昔人	深	闻	流
西湖	游	春风	新
山	客	白云	秋
鳞鳞	歌	雪	江南
无期	总	头	面
雨	愁	君	无家
风雨	烟霞	僧	尚
心	日	重	此生
水	斗	年年	人
凌晨	度	人	田家
难	山	拜	江西
主人	别离	花	休
思	身	隐	世间
风	空	闲	清光
山	寒	成	当时
分	迟	堪	梅花
红	关山	无人	怨
仙	崖	月	落
依依	隔	花落	元
树	山	卷	闲
笑	未知	鬼	年
闲	偶然	翠	新年
人	春	解	终
新	晴	隔	红
成	意	青青	胜
圣人	新	月	金钱
足	香	春风	人
紫	犹	江湖	南
深	难禁	曾	闲愁
重	三岁	欹	风
春	家	西陵	人
飞	苦	聚	生
夜	明	年	元
臣	春	今日	夜
竹	行人	曾	月
护	日	俱	花
晴	雨	西湖	总
明	暮	明	不用
枝	梦中	今日	春风
山	风	疑	香
约	先	道	人
倚	寒	胜	思
闻	入画图	教	神仙
心	不肯	话	山川
秋	吴	鸳鸯	滩
新	红	供	废
静	生来	玉	凌云
寻	命	人	花
春风	五色	天	浑
爱	轻	当时	喜
胡	片	间	山
曲	坐	弄	风
细	吹	成	伊
花	邻	恨	人
身	衣	檐	花
路	水	人	宿
神仙	丹	舟	寒
非	水	成	君
曲	残	春梦	学
相逢	心	书	飞
竹	复	通	山
坐	春时	田	直
人	坐	君	前
渠	清秋	子	休
观	清净	臂	君
路	春	日暮	人
桃李	君	伴	卖
言	字	堂	座
月色	坐	人	弄
忆	分	春事	饮酒
嫌	愿	贫	富贵
寒	清	游	雪
芳	须	马	潜
百年	西	来往	号
日	天	沐	万物
秋	仙人	煮	年
孤	雨	想见	蓬莱
昔	久	脚	妙手
北陆	新	年年	宜春
气	西	人事	存
遗	春	一声	人
飞	衣	吟	未归
旁	红	重重	不须
万	青春	山	人
主人	客	收	休
寂寂	斜	夜	无事
回舟	期	留	冰
第一	天然	分明	源流
乱	有致	人	何事
竹林	日月	殷勤	空
梦	满城	歌舞	宫
寒	枯木	笑	犹
倚	间	碧	山
月	寻	人	飞
紫	回头	嫌	放
洞天	掩	问	笑
翠	东风	诗人	蠹
轻	青	龙	峥嵘
柳	曾	留	吹
昔	朱	柴	金
风	锁	信	自然
险	前	世事	间
绿	满地	宫	一一
雪	酒	醉	家
月	御	残	花
春	月	风	雪
辞	思	动	闻
平	问	沧海	风流
鱼	先生	侵	名
月	歌	骑	拜
翠	枕	戏	使
轻	万里	今朝	平生
人	复	东风	春
空	金	香	头上
画	客	游	秋
人	弹	绿	红
久	寻	安	缥缈
年年	一枝	女	重
草	通	不识	一枝
锦	神	山	图
妙	红	空	板桥
身	生	色	须
浮云	不可	三年	骨
路	曾	东风	吹
石	泛	俱	坐
云	哭	酒	竹林
重	春	客	山
客	子	旧	愁
东	南	声	难
雪	断	散	花
生	秋风	君	山
不须	香	笑	死
春	新	白云	旧
香	影	秋风	君
天地	乌	问	笑
云	路	信	天
天	青	问	堪
春	江边	红	一时
宽	风	垂	天
岁	全	万	弦
道	万	问	陈
世	高	惊	臣
红	须	君	死
早	州	客	人
雪	春	劣	语
今朝	昨夜	万里	天
心	春	无人	马蹄
休	双眼	江南	愁
世	秋	成	傍
清	寒	人	倚
今朝	万顷	笑	金丹
溪	回头	阴	须
分	君	万里	一片
映	夸	重	花
尘	锁	春	手
江南	毡	新	晚
严州	横	青山	行
干	清净	红红	识
新	月	夕阳	式
云	明	鸥鹭	春
花	秋	乐	坐
折	何人	闻	将军
诗	远	日	犹
麦	水	寻常	行
草木	酒	忽	恍
秋水	亭	一生	岁
春	静	无心	梅花
月明	平	不敢	坐
仙人	日	闻	声
及时	眼	送	霜
寄	高	当时	解
春	西风	化工	只因
气	书	动	守
隔	祝融	喜	图中
天	天	只因	使
千古	眇	年	新
月	城中	拂	何事
圣	学	须	乌
烟波	新	南北	人
春	俊	客	无人
犹	翠	元	天气
子	悬	破	钱
繁	雨	仙人	百花
清	急	今日	不可
水	三更	人	头
浑	最	罢	滩头
死	万古	人	杖
外	浮	兵	山
路	斜	无人	白云
道	圣	人	嫌
风	谩	春光	荼蘼
灯	箫鼓	平生	旋
犹	已成	行	明
布谷	忙	歌	道
红	今朝	坐	张弓
雪	盈	轻	留
水	溪	深处	深
竹	新	喜	春风
日	唐	意	十二
人	迟	寻花	曾
第一	旧	笑	万里
扇	春	日	闲人
书	分明	人心	生
风流	青	送	何人
古	小	恨	君
草	雪	清	酒
白发	秋	西风	吹
春	今岁	休	栽
坐	花	不惜	春风
曾	衰	俱	雁行
成	春	语	吹
藏山	闲	睡	人间
赋	愧	衰	小
胡	颜	乞	风
长啸	行	无人	堪
生	行	门	花
池塘	天气	醉	金
花	柳	春风	幽人
绿	朱门	瑶池	雪
西	小	春色	啼
酒	家	住	愁
轻	日	玉	风
精神	人间	浑	春
万里	远	恨	人
暖	窥	人	枝
水	雪	舟	雨
日	人间	忽	余
东风	春	花下	人
月	新	无人	栽
春	白发	犹	薄
人	问	醉	醒
系舟	东	眼前	求
偏	山	茶	一笑
羞	月	犹	重
雨	泛	今日	读
曾	分	道	春
雪	红	路	须
寂寞	月	寒	坐
竹	生	西	僧
黄	赤	唤	夜
宿	明	昨夜	声
解	路	紫	金
路	茅屋	年	人
万户	人	世	间
水	夜凉	人	钱
雨	啄	空	凤
生	江山	今日	画图
愁	金	身	高
醉	风雨	人间	残
眠	月明	夜	声
接	烟	谩	争
天	全	教	谩
成	身	归来	春
一年	千里	乍	风
旧时	秋	恨	外
雨	风	爱	小
铸成	犹	休	香
悠然	小	月	不堪
映	西园	落	最先
台	休	天	江流
黄昏	江头	晚	解
天意	明珠	东风	家
夜	凄凉	早	寒
飞	愁	人	经年
山	雨	桃源	身
碧	嗟	道	犹
枯	觉	曾	一枝
空	发	问	雪
云	斗	风景	垂
夜	旧	红	风雨
君	溪	人	从容
亭	身	家	人
金	梦	手	字
村	花	道	山
沽酒	春去	长安	客
龙	昨夜	刀	朱砂
运	衣	深	水仙
小	绿	分	道
雪	急	路	行
分	雨	游	缘
洛阳	送	酒	醉
鸣	第一	头	天地
未曾	寒	成	横
难	寒宵	一种	夸
钓船	零落	梅花	两年
家	家	郎	门
山	住	睡	不用
憔悴	春	明镜	白头
日	树	眠	深处
诗	锦	须知	第一
月	山	须	醉
十里	树	村	心
香	黄	路	一生
新	柳	春	新
霜	诗	曾	闲
绕	寻	扶	送
黄	烟	不堪	忆
子	止	非	寒
生	灭	放	残花
深	声	流水	溪
凌云	心	华山	倒
少	俱	黑	浑
月	深	笑	影
青	雨	君	醉
人	渠	久	君
赏	春	醉	人
茶	云	梦	花
非	成	梅花	宫里
人	十分	人	须
夜深	惊	宝刀	消得
青	笑	夜	写
君	行	法身	千古
身	问	梦	君
雪	移	花落	诗
不眠	何事	千里	愁
重	浮生	仙家	间
香	明	妆	夜
曾	人	人静	春
住	居	闲	船
草木	流	浪	自知
十年	发	泉	通
晴	飞来	摘	一枚
信	吹	总	未能
挂	枝	断	心
日	寒	惊	一声
三月	春	犹	通州
急	江山	行	心
花	人	人	师
草	寂寞	聊	诗人
猿	秋	怯	忽
东西	城	何人	秋
西风	无人	前驱	语
接	生涯	通	灯火
新	人	梦	春
群	终日	尘	君
人	眠	一夜	少
旧	新	喜	属
寒	路	惊	一声
三千	穿	当时	何事
生	伴	想	此时
问	归来	争	丝
月	飞	坐	翠微
敕	醉	间	人
闲	许多	三百	备
藏	春	面	此公
祗	吹	岁	春风
天	翠	东风	春
太平	天	日	觚
音	深	无明	心
尘	南	金粟	须
香	拥	月	一寸
青山	明	客	来往
客	梅花	扁舟	意
换	丹心	人	不敢
年年	吹	道	门外
离家	云	路	梅花
西	溪	寻	稽
雨	云	赤	绿
问	春风	寄	须
酒	红	陈	诗
春	笑	静	饶舌
谁家	舟	江	啼
夜	春	春	花
家	今朝	笠	诗
老人	享	旧	丹青
学	造化	马	万里
外	斜阳	频	路
愁	残	新诗	送
日	风	江	曾
千古	山	亭	人
小	梦	生	雨来
人	青山	山	世间
寒	傍	旧	换
西	尚	直	人
漫	月	金	画
弦	移	人	行
数	碧	山	人
秋	长安	斗	一夜
双	日日	云	间
沉	笑	非	乞
尘	直到	恨	头
岁寒	芳	倒	倚栏
妆	环佩	人间	夜夜
梅花	破	云	声
园	海	心	花
足	声声	浑	高
解	雨	酒	红日
心	斜	尚无	落花
山	古	恩波	水
红	疏	折	雪
微	一年	今日	尘埃
山	山	山中	云
游	杖	浑	话
景	前	人	画船
阴阴	日	春风	闲心
客	春	歌	人
古	古人	情	情
身	想	心	心
枕	迟	日	臣
头	分明	客	担
远	王	坐	霜
尾	人	无限	胸中
心	闻	游	寻
曾	寻	舟	城头
垂	梦	人	风
新秋	列	兴	留
眼底	如来	寒	一片
合	少年	月	阳
重	翠	歇	年
珍	人	须	巾
飘零	伤	秋	乱
水	东	人间	风
变	烟水	遥山	指
千里	黍	人	林
寒	紫	泪	春
月	家	静	乡
春	贫	高	羊裘
鹤	澹	当时	飞
月	使	浮云	独有
吴	落	霜	犹
年丰	雨	早	天工
风雨	寒	费	先生
男儿	空	垂	眼
盘	岁	春	花
山	高	异	杖
炎	争	先生	城
圣贤	图	君	题诗
风	月	孤	玉
清	玉	识	声
有情	世间	雨后	弄
新	花	春	道
低	老人	檐	诗
春	枝	东风	吹
久	恨	日	问
最	秋	飞	解
纤尘	面	飞	走
寄	秋	使	人
水	寒	仙风	一枝
雨	青草	蛩鸣	怀
远	眠	半夜	船
轻	绕	爱	山
书	画	水	人间
心	登	何如	君
横	道	人	清风
挂	细	千年	玉
书	新	色	挂
雨	万	水	窗
痴	穷	急	相看
成	东	空	斯文
温良	家	悲	贤
莲花	恍惚	哭	游
冷	古	问	生
恨	绿	寒	年年
山	云	栖	仙
云	千年	水	泉
水	山	马	路傍
千年	舞	乍	伴
三尺	干	未见	藏
平生	官	重	教
十二	击	人	清
西	梦中	空	君
意	色	闲	偏
日日	水	病	茶
梅花	雪	瘦	春风
味	东湖	药	求
云	含情	花	家
手	巧	当面	眼看
花	柳	春	阑干
一生	山林	梦	雪
连云	新	思	一时
前	玲珑	寻	门
身	客	白云	春
蒲	玉	主人	逃
学	寻花	无端	凄凉
功名	数	天地	文章
陈	疏	君	春
帐	客	笑	奴
飞	万里	泪	吹
晴	玉	枯	春
深	往来	非	身
身	黄金	白头	醉
柳	身	何事	江南
酒	寒	死	太平
晏	夸	问	曾
万里	泪	血	醉
花	使	乱	分
争	纷纷	坐	须
鸣	何如	羞	惊
稀	重	青史	天下
流	风	喜	清香
新	春	红	第一
池面	烟	影	如飞
春风	深红	影	声
花	何事	道	恨
今日	风	故人	谁家
城	人	呈	行
曾	寻	胜	卧
书	遗	珍重	君
雨	风	送	落日
石	流	玉瓯	游
花	天涯	少年	清
罢	闲	道	州
寒	月	霜	玉
春	春	春	换
坛	许	受	日日
尘	人间	分	身
手	伴	堪	写
闲	重	太平	人
秋	语	儿孙	新
惊	生	巧	稳
春光	结	人	照影
吹	香	犹	子
春风	双	柳	懒
晚	衣	芦花	春
全	烟	头人	一声
鸣	青青	犹	东
千古	走	尚	人
东君	梅	甚	始
生	东	碧	溪山
客	月	狂	间
王	明	遍	一声
集	枝	出处	池
凄凉	梦	江山	断
东风	笑	酒	风光
水	帆	路	行
人	分	明	醉
锦	风流	曾	愁
尘埃	眼	杨柳	舟
带香	香气	悟	何如
树	月色	流	水
不可	於	云翳	孤
水	江湖	学	裾
仙	讵	宜	元
月明	静	树	曾
佳	梅花	君	青
歌	花	隔	东郊
日	聊	子	城
夜	山头	门	山
亭	书	一片	山下
先	柳	缘	行
雨	山	树	元
气	命	新	旧
花	日	争	守
勇	师	须	仁
人	气味	风月	春
路	白云	人间	僧
绿阴	花	行	游
家	寒	枯	玉
身	裹	饭	送
声	想见	心	明日
千古	生	云	楼阁
间	天下	笑	生
夸	风流	呈	收
晋	功名	江山	空
三年	半空	琴	秋风
醉	雨	秋	家
家	小	渠	芳
天上	绕	人	身
清	道	何事	曾
兄	情	惟	诚
归来	风流	秋	曾
恨	雨	寒	天
东南	龙	何曾	不觉
香	外	赐	霜
翁	今日	清凉	秋风
旧日	人	一时	难
尘	春	道	人
烟	诗	携	稀
风	夜	枕上	人间
路	归来	笑	浩然
阴阳	不用	人间	解
不须	栖	仙	飞
星	行	天	清
岁	安	麟	山林
游	寻	恨	清
日	家	东风	花
明月	人	自有	偏
争	痕	路	影
雨	隔	山	画屏
山前	黄金	坐	唱
花	晴	断	分明
法	前	春风	无限
合	居	衣冠	疏
空	卧	生	解
落	霜	卧	床
日	复	秋	岸
世事	闲吟	九万	诗
风景	流	伴	船
列	女	堂	动
团	前	余	身
夜半	波	山	荷
当年	身	思	日
难	间	行人	山
客	清	鬼神	缘
仙	香	蝴蝶	宿
日	逐	树下	觅
门	影	秋	故人
忧	恐	卫	翻
踏	天	诸	前
家	可怜	飞	杀
衣	春色	新	飞
年	胡	身	道
江声	山	白发	留
人	风	坐	南山
身	玉	煎	清
神	君	一炬	人
云	江南	西风	汀
缥缈	明	树	孤城
病	容	吹	行人
鸭	放	天子	游
玉液	偶	岁	玉杵
催	问寝	光风	云
当年	姓名	身	头
唱	列	西	惟
寻	收	死	仙
深	抱	教	松竹
云	花	情	高
月	消	犹	前
半月	圆	一种	人
迟	动	断	直
天台	丛	明月	犹
意	复	桃李	寒
初生	苦	铁网	江边
蔬食	子	倚	何人
夏	秋	抱	聊
花	怀	先生	无人
闻	花	春	春
生来	风流	血气	诗人
子	问	仙山	千年
枝	寒	意	月
愈	爱	送客	看山
恩	人	醉	春
山	日	秋	栖
天香	月	人	西
露	绿苔	青	惊
鱼	生	少	身
山下	场	白云	落花
舞	仁	兵	赤灵符
芳草	山中	驷马	今朝
花	水	回首	一片
秋	愁	泪	年年
指	战	杀	愁
风	骑	难	非
红	情	东风	声
清	路	非	止
郎	弹冠	意	新诗
人	须	宫中	诏
无人	邱	道	人间
东风	檐	丝	花
空	西风	西风	红
花	浑	天子	囊
岁	堪	无人	发
山	流	余	湿
浦	吟风	迥	清
间	万	风	闲
护	吹	一声	莲花
风光	迁	独有	山前
深	马	服	旧
西	亭	春草	青青
树	尚有	旧闻	人
病	君	非	恐
绿	枝上	春	空
高	春	四海	人
胜游	话	未有	客
客	客归	客	林间
春风	黄	曾	家
消息	风流	岁	俱
金谷	寻	雪	称
袖	人	枝	声
孤	清	断	声
命	佳	双	声
稀	雪	棹	路
曾	秋	新	月明
门	秋	天	问
雪	笑	花柳	栖禅
杂	非	日	何事
君	憔悴	泪	映
翠	几时休	风	人间
犹	敌	五更	不辞
秋	云	窗	曾
居	山	春来	栽
山	句	楼上	碧玉
一日	通	诛	君
非	理	气味	复
车马	南	重	未曾
喜	天	行	年
吴	曾	当时	远
天	恐	当时	客
问	尘埃	忆	风雨
香	香	日	乡
樽	樽前	颜色	一梦
头	游	骑	写
取	阴	变成	心
天	身	养	复
横	风	成	深
忽	复	观	感
宴	醉	人	穿
醉	红	夜	绕
三年	仙	书	郎
啼	行人	人	天
云	颂	生	臣
飞	香	前年	今年
水	鱼	忆	忘
古人	不识	风	十年
君	付	人间	梅花
路	归来	秋	飞
清	西风	罢	书
路	今日	观	明
人	林泉	人	深
年	明时	深	惟
碧	浸	青	启
曾	梦	雪	筇
裁	菱花	明月夜	骑凤
春	日	空	峰
叶	空	鹭鸶	送
天地	五十	消	空
千里	三年	移	钱
元	山	酒	笑
日出	暮	客心	山
绕	通	不须	香风
闻	走	日	王
